,US_County_FIPS,_class,n_species,n_red
4766,12127,MALACOSTRACA,18,4
4767,12127,MAMMALIA,5,1
4768,12127,REPTILIA,14,1
4769,12129,ACTINOPTERYGII,99,2
4770,12129,AMPHIBIA,45,2
4771,12129,AVES,143,3
4772,12129,BIVALVIA,10,1
4773,12129,CEPHALASPIDOMORPHI,1,0
4774,12129,CHONDRICHTHYES,2,1
4775,12129,GASTROPODA,15,0
4776,12129,INSECTA,3,0
4777,12129,LILIOPSIDA,5,0
4778,12129,MAGNOLIOPSIDA,4,0
4779,12129,MALACOSTRACA,25,2
4780,12129,MAMMALIA,6,1
4781,12129,REPTILIA,16,1
4782,12131,ACTINOPTERYGII,123,4
4783,12131,AMPHIBIA,47,3
4784,12131,AVES,138,2
4785,12131,BIVALVIA,16,2
4786,12131,CEPHALASPIDOMORPHI,1,0
4787,12131,CHONDRICHTHYES,2,1
4788,12131,GASTROPODA,19,0
4789,12131,INSECTA,4,1
4790,12131,LILIOPSIDA,5,0
4791,12131,MAGNOLIOPSIDA,4,0
4792,12131,MALACOSTRACA,37,3
4793,12131,MAMMALIA,6,1
4794,12131,REPTILIA,15,0
4795,12133,ACTINOPTERYGII,103,3
4796,12133,AMPHIBIA,46,2
4797,12133,AVES,135,2
4798,12133,BIVALVIA,18,2
4799,12133,CEPHALASPIDOMORPHI,1,0
4800,12133,GASTROPODA,18,0
4801,12133,INSECTA,3,0
4802,12133,LILIOPSIDA,5,0
4803,12133,MAGNOLIOPSIDA,3,0
4804,12133,MALACOSTRACA,36,3
4805,12133,MAMMALIA,5,0
4806,12133,REPTILIA,15,0
4807,13001,ACTINOPTERYGII,61,6
4808,13001,AMPHIBIA,43,2
4809,13001,AVES,112,3
4810,13001,BIVALVIA,10,1
4811,13001,CEPHALASPIDOMORPHI,1,0
4812,13001,GASTROPODA,7,0
4813,13001,INSECTA,2,0
4814,13001,LILIOPSIDA,3,0
4815,13001,MAGNOLIOPSIDA,4,0
4816,13001,MALACOSTRACA,27,0
4817,13001,MAMMALIA,4,0
4818,13001,REPTILIA,11,0
4819,13003,ACTINOPTERYGII,63,3
4820,13003,AMPHIBIA,40,2
4821,13003,AVES,112,3
4822,13003,BIVALVIA,9,1
4823,13003,GASTROPODA,10,0
4824,13003,INSECTA,1,0
4825,13003,LILIOPSIDA,3,0
4826,13003,MAGNOLIOPSIDA,4,0
4827,13003,MALACOSTRACA,21,0
4828,13003,MAMMALIA,4,0
4829,13003,REPTILIA,12,0
4830,13005,ACTINOPTERYGII,43,1
4831,13005,AMPHIBIA,40,2
4832,13005,AVES,111,3
4833,13005,BIVALVIA,6,0
4834,13005,GASTROPODA,7,0
4835,13005,INSECTA,2,0
4836,13005,LILIOPSIDA,3,0
4837,13005,MAGNOLIOPSIDA,4,0
4838,13005,MALACOSTRACA,19,0
4839,13005,MAMMALIA,4,0
4840,13005,REPTILIA,10,0
4841,13007,ACTINOPTERYGII,60,3
4842,13007,AMPHIBIA,42,3
4843,13007,AVES,112,3
4844,13007,BIVALVIA,13,2
4845,13007,CEPHALASPIDOMORPHI,1,0
4846,13007,GASTROPODA,12,0
4847,13007,INSECTA,2,0
4848,13007,LILIOPSIDA,3,0
4849,13007,MAGNOLIOPSIDA,4,0
4850,13007,MALACOSTRACA,16,0
4851,13007,MAMMALIA,5,0
4852,13007,REPTILIA,14,0
4853,13009,ACTINOPTERYGII,64,5
4854,13009,AMPHIBIA,40,0
4855,13009,AVES,108,3
4856,13009,BIVALVIA,6,0
4857,13009,GASTROPODA,8,0
4858,13009,INSECTA,2,0
4859,13009,LILIOPSIDA,3,0
4860,13009,MAGNOLIOPSIDA,2,0
4861,13009,MALACOSTRACA,17,0
4862,13009,MAMMALIA,5,0
4863,13009,REPTILIA,10,0
4864,13011,ACTINOPTERYGII,73,3
4865,13011,AMPHIBIA,32,0
4866,13011,AVES,104,2
4867,13011,BIVALVIA,15,2
4868,13011,CEPHALASPIDOMORPHI,1,0
4869,13011,GASTROPODA,10,0
4870,13011,INSECTA,2,0
4871,13011,LILIOPSIDA,3,0
4872,13011,MAGNOLIOPSIDA,2,0
4873,13011,MALACOSTRACA,37,1
4874,13011,MAMMALIA,5,0
4875,13011,REPTILIA,6,0
4876,13013,ACTINOPTERYGII,54,3
4877,13013,AMPHIBIA,29,0
4878,13013,AVES,104,3
4879,13013,BIVALVIA,6,0
4880,13013,GASTROPODA,8,0
4881,13013,INSECTA,1,0
4882,13013,LILIOPSIDA,3,0
4883,13013,MAGNOLIOPSIDA,2,0
4884,13013,MALACOSTRACA,17,0
4885,13013,MAMMALIA,5,0
4886,13013,REPTILIA,7,0
4887,13015,ACTINOPTERYGII,83,13
4888,13015,AMPHIBIA,34,0
4889,13015,AVES,107,3
4890,13015,BIVALVIA,20,1
4891,13015,CEPHALASPIDOMORPHI,3,0
4892,13015,GASTROPODA,13,0
4893,13015,INSECTA,2,0
4894,13015,LILIOPSIDA,3,0
4895,13015,MAGNOLIOPSIDA,2,0
4896,13015,MALACOSTRACA,31,1
4897,13015,MAMMALIA,5,0
4898,13015,POLYPODIOPSIDA,1,0
4899,13015,REPTILIA,6,0
4900,13017,ACTINOPTERYGII,75,5
4901,13017,AMPHIBIA,41,2
4902,13017,AVES,109,3
4903,13017,BIVALVIA,11,1
4904,13017,CEPHALASPIDOMORPHI,1,0
4905,13017,GASTROPODA,10,0
4906,13017,INSECTA,1,0
4907,13017,LILIOPSIDA,3,0
4908,13017,MAGNOLIOPSIDA,4,0
4909,13017,MALACOSTRACA,23,0
4910,13017,MAMMALIA,5,0
4911,13017,REPTILIA,11,0
4912,13019,ACTINOPTERYGII,55,2
4913,13019,AMPHIBIA,41,2
4914,13019,AVES,113,3
4915,13019,BIVALVIA,8,0
4916,13019,GASTROPODA,11,0
4917,13019,INSECTA,3,0
4918,13019,LILIOPSIDA,3,0
4919,13019,MAGNOLIOPSIDA,4,0
4920,13019,MALACOSTRACA,18,0
4921,13019,MAMMALIA,5,0
4922,13019,REPTILIA,13,0
4923,13021,ACTINOPTERYGII,54,3
4924,13021,AMPHIBIA,40,0
4925,13021,AVES,108,3
4926,13021,BIVALVIA,7,0
4927,13021,CEPHALASPIDOMORPHI,1,0
4928,13021,GASTROPODA,8,0
4929,13021,INSECTA,2,0
4930,13021,LILIOPSIDA,3,0
4931,13021,MAGNOLIOPSIDA,2,0
4932,13021,MALACOSTRACA,14,0
4933,13021,MAMMALIA,5,0
4934,13021,REPTILIA,10,0
4935,13023,ACTINOPTERYGII,74,7
4936,13023,AMPHIBIA,40,0
4937,13023,AVES,108,3
4938,13023,BIVALVIA,9,1
4939,13023,CEPHALASPIDOMORPHI,1,0
4940,13023,GASTROPODA,10,0
4941,13023,INSECTA,2,0
4942,13023,LILIOPSIDA,3,0
4943,13023,MAGNOLIOPSIDA,3,0
4944,13023,MALACOSTRACA,19,0
4945,13023,MAMMALIA,5,0
4946,13023,REPTILIA,9,0
4947,13025,ACTINOPTERYGII,89,6
4948,13025,AMPHIBIA,41,2
4949,13025,AVES,126,4
4950,13025,BIVALVIA,9,1
4951,13025,CEPHALASPIDOMORPHI,1,0
4952,13025,GASTROPODA,8,0
4953,13025,INSECTA,2,0
4954,13025,LILIOPSIDA,3,0
4955,13025,MAGNOLIOPSIDA,4,0
4956,13025,MALACOSTRACA,25,1
4957,13025,MAMMALIA,5,0
4958,13025,REPTILIA,13,0
4959,13027,ACTINOPTERYGII,76,2
4960,13027,AMPHIBIA,38,2
4961,13027,AVES,121,3
4962,13027,BIVALVIA,8,0
4963,13027,GASTROPODA,13,0
4964,13027,INSECTA,3,0
4965,13027,LILIOPSIDA,4,0
4966,13027,MAGNOLIOPSIDA,4,0
4967,13027,MALACOSTRACA,23,2
4968,13027,MAMMALIA,5,0
4969,13027,REPTILIA,14,0
4970,13029,ACTINOPTERYGII,91,5
4971,13029,AMPHIBIA,45,2
4972,13029,AVES,140,3
4973,13029,BIVALVIA,15,2
4974,13029,CHONDRICHTHYES,2,1
4975,13029,GASTROPODA,12,0
4976,13029,INSECTA,3,0
4977,13029,LILIOPSIDA,3,0
4978,13029,MAGNOLIOPSIDA,4,0
4979,13029,MALACOSTRACA,26,0
4980,13029,MAMMALIA,5,1
4981,13029,REPTILIA,13,1
4982,13031,ACTINOPTERYGII,58,5
4983,13031,AMPHIBIA,46,2
4984,13031,AVES,117,3
4985,13031,BIVALVIA,15,2
4986,13031,GASTROPODA,12,0
4987,13031,INSECTA,3,0
4988,13031,LILIOPSIDA,3,0
4989,13031,MAGNOLIOPSIDA,4,0
4990,13031,MALACOSTRACA,22,0
4991,13031,MAMMALIA,5,0
4992,13031,REPTILIA,13,0
4993,13033,ACTINOPTERYGII,81,8
4994,13033,AMPHIBIA,49,2
4995,13033,AVES,108,2
4996,13033,BIVALVIA,22,5
4997,13033,GASTROPODA,14,0
4998,13033,INSECTA,3,0
4999,13033,LILIOPSIDA,3,0
5000,13033,MAGNOLIOPSIDA,5,0
5001,13033,MALACOSTRACA,36,1
5002,13033,MAMMALIA,5,0
5003,13033,REPTILIA,14,0
5004,13035,ACTINOPTERYGII,48,1
5005,13035,AMPHIBIA,27,0
5006,13035,AVES,108,3
5007,13035,BIVALVIA,7,0
5008,13035,GASTROPODA,9,0
5009,13035,INSECTA,2,0
5010,13035,LILIOPSIDA,3,0
5011,13035,MAGNOLIOPSIDA,2,0
5012,13035,MALACOSTRACA,15,0
5013,13035,MAMMALIA,5,0
5014,13035,REPTILIA,8,0
5015,13037,ACTINOPTERYGII,62,3
5016,13037,AMPHIBIA,41,2
5017,13037,AVES,110,2
5018,13037,BIVALVIA,12,1
5019,13037,CEPHALASPIDOMORPHI,1,0
5020,13037,GASTROPODA,9,0
5021,13037,INSECTA,2,0
5022,13037,LILIOPSIDA,3,0
5023,13037,MAGNOLIOPSIDA,4,0
5024,13037,MALACOSTRACA,17,0
5025,13037,MAMMALIA,5,0
5026,13037,REPTILIA,14,0
5027,13039,ACTINOPTERYGII,88,4
5028,13039,AMPHIBIA,40,2
5029,13039,AVES,143,4
5030,13039,BIVALVIA,8,0
5031,13039,CEPHALASPIDOMORPHI,1,0
5032,13039,CHONDRICHTHYES,2,1
5033,13039,GASTROPODA,16,0
5034,13039,INSECTA,2,0
5035,13039,LILIOPSIDA,4,0
5036,13039,MAGNOLIOPSIDA,4,0
5037,13039,MALACOSTRACA,20,0
5038,13039,MAMMALIA,6,1
5039,13039,REPTILIA,12,1
5040,13043,ACTINOPTERYGII,41,1
5041,13043,AMPHIBIA,42,1
5042,13043,AVES,109,2
5043,13043,BIVALVIA,11,2
5044,13043,GASTROPODA,9,0
5045,13043,INSECTA,3,0
5046,13043,LILIOPSIDA,3,0
5047,13043,MAGNOLIOPSIDA,4,0
5048,13043,MALACOSTRACA,25,0
5049,13043,MAMMALIA,5,0
5050,13043,REPTILIA,12,0
5051,13045,ACTINOPTERYGII,94,1
5052,13045,AMPHIBIA,29,0
5053,13045,AVES,108,3
5054,13045,BIVALVIA,21,1
5055,13045,CEPHALASPIDOMORPHI,1,0
5056,13045,GASTROPODA,12,0
5057,13045,INSECTA,3,1
5058,13045,LILIOPSIDA,3,0
5059,13045,MAGNOLIOPSIDA,2,0
5060,13045,MALACOSTRACA,32,1
5061,13045,MAMMALIA,5,0
5062,13045,REPTILIA,7,0
5063,13047,ACTINOPTERYGII,99,12
5064,13047,AMPHIBIA,33,1
5065,13047,AVES,106,3
5066,13047,BIVALVIA,36,10
5067,13047,CEPHALASPIDOMORPHI,3,0
5068,13047,GASTROPODA,10,0
5069,13047,INSECTA,3,1
5070,13047,LILIOPSIDA,2,0
5071,13047,MAGNOLIOPSIDA,2,0
5072,13047,MALACOSTRACA,55,5
5073,13047,MAMMALIA,5,0
5074,13047,POLYPODIOPSIDA,1,0
5075,13047,REPTILIA,4,0
5076,13049,ACTINOPTERYGII,69,4
5077,13049,AMPHIBIA,38,2
5078,13049,AVES,123,4
5079,13049,BIVALVIA,11,1
5080,13049,GASTROPODA,13,0
5081,13049,INSECTA,2,0
5082,13049,LILIOPSIDA,4,0
5083,13049,MAGNOLIOPSIDA,4,0
5084,13049,MALACOSTRACA,21,1
5085,13049,MAMMALIA,5,0
5086,13049,REPTILIA,13,0
5087,13051,ACTINOPTERYGII,107,8
5088,13051,AMPHIBIA,46,2
5089,13051,AVES,139,3
5090,13051,BIVALVIA,22,5
5091,13051,CEPHALASPIDOMORPHI,1,0
5092,13051,CHONDRICHTHYES,2,1
5093,13051,GASTROPODA,12,0
5094,13051,INSECTA,3,0
5095,13051,LILIOPSIDA,3,0
5096,13051,MAGNOLIOPSIDA,5,0
5097,13051,MALACOSTRACA,31,0
5098,13051,MAMMALIA,5,1
5099,13051,REPTILIA,13,1
5100,13053,ACTINOPTERYGII,72,2
5101,13053,AMPHIBIA,43,1
5102,13053,AVES,108,3
5103,13053,BIVALVIA,14,1
5104,13053,CEPHALASPIDOMORPHI,1,0
5105,13053,GASTROPODA,12,0
5106,13053,INSECTA,2,1
5107,13053,LILIOPSIDA,4,0
5108,13053,MAGNOLIOPSIDA,2,0
5109,13053,MALACOSTRACA,23,0
5110,13053,MAMMALIA,5,0
5111,13053,REPTILIA,11,0
5112,13055,ACTINOPTERYGII,77,9
5113,13055,AMPHIBIA,33,0
5114,13055,AVES,107,3
5115,13055,BIVALVIA,22,1
5116,13055,CEPHALASPIDOMORPHI,3,0
5117,13055,GASTROPODA,13,0
5118,13055,INSECTA,2,1
5119,13055,LILIOPSIDA,3,0
5120,13055,MAGNOLIOPSIDA,2,0
5121,13055,MALACOSTRACA,33,2
5122,13055,MAMMALIA,5,0
5123,13055,REPTILIA,6,0
5124,13057,ACTINOPTERYGII,95,12
5125,13057,AMPHIBIA,34,0
5126,13057,AVES,107,3
5127,13057,BIVALVIA,20,1
5128,13057,CEPHALASPIDOMORPHI,3,0
5129,13057,GASTROPODA,8,0
5130,13057,INSECTA,2,0
5131,13057,LILIOPSIDA,3,0
5132,13057,MAGNOLIOPSIDA,2,0
5133,13057,MALACOSTRACA,41,2
5134,13057,MAMMALIA,5,0
5135,13057,POLYPODIOPSIDA,1,0
5136,13057,REPTILIA,6,0
5137,13059,ACTINOPTERYGII,59,3
5138,13059,AMPHIBIA,28,0
5139,13059,AVES,105,3
5140,13059,BIVALVIA,11,2
5141,13059,GASTROPODA,10,0
5142,13059,INSECTA,2,0
5143,13059,LILIOPSIDA,3,0
5144,13059,MAGNOLIOPSIDA,2,0
5145,13059,MALACOSTRACA,22,0
5146,13059,MAMMALIA,5,0
5147,13059,REPTILIA,7,0
5148,13061,ACTINOPTERYGII,85,3
5149,13061,AMPHIBIA,43,1
5150,13061,AVES,111,2
5151,13061,BIVALVIA,14,1
5152,13061,CEPHALASPIDOMORPHI,1,0
5153,13061,GASTROPODA,13,0
5154,13061,INSECTA,3,1
5155,13061,LILIOPSIDA,4,0
5156,13061,MAGNOLIOPSIDA,4,0
5157,13061,MALACOSTRACA,25,0
5158,13061,MAMMALIA,5,0
5159,13061,REPTILIA,13,0
5160,13063,ACTINOPTERYGII,86,1
5161,13063,AMPHIBIA,28,0
5162,13063,AVES,107,3
5163,13063,BIVALVIA,14,1
5164,13063,CEPHALASPIDOMORPHI,1,0
5165,13063,GASTROPODA,9,0
5166,13063,INSECTA,2,0
5167,13063,LILIOPSIDA,3,0
5168,13063,MAGNOLIOPSIDA,2,0
5169,13063,MALACOSTRACA,30,1
5170,13063,MAMMALIA,5,0
5171,13063,REPTILIA,9,0
5172,13065,ACTINOPTERYGII,63,3
5173,13065,AMPHIBIA,37,2
5174,13065,AVES,115,3
5175,13065,BIVALVIA,9,1
5176,13065,GASTROPODA,10,0
5177,13065,INSECTA,1,0
5178,13065,LILIOPSIDA,4,0
5179,13065,MAGNOLIOPSIDA,4,0
5180,13065,MALACOSTRACA,22,1
5181,13065,MAMMALIA,5,0
5182,13065,REPTILIA,14,0
5183,13067,ACTINOPTERYGII,107,8
5184,13067,AMPHIBIA,31,0
5185,13067,AVES,106,3
5186,13067,BIVALVIA,22,2
5187,13067,CEPHALASPIDOMORPHI,3,0
5188,13067,GASTROPODA,7,0
5189,13067,INSECTA,2,0
5190,13067,LILIOPSIDA,3,0
5191,13067,MAGNOLIOPSIDA,2,0
5192,13067,MALACOSTRACA,32,1
5193,13067,MAMMALIA,5,0
5194,13067,REPTILIA,9,0
5195,13069,ACTINOPTERYGII,75,5
5196,13069,AMPHIBIA,43,2
5197,13069,AVES,111,3
5198,13069,BIVALVIA,11,1
5199,13069,CEPHALASPIDOMORPHI,1,0
5200,13069,GASTROPODA,10,0
5201,13069,INSECTA,1,0
5202,13069,LILIOPSIDA,3,0
5203,13069,MAGNOLIOPSIDA,4,0
5204,13069,MALACOSTRACA,23,0
5205,13069,MAMMALIA,5,0
5206,13069,REPTILIA,10,0
5207,13071,ACTINOPTERYGII,71,2
5208,13071,AMPHIBIA,41,2
5209,13071,AVES,115,3
5210,13071,BIVALVIA,14,1
5211,13071,CEPHALASPIDOMORPHI,1,0
5212,13071,GASTROPODA,12,0
5213,13071,INSECTA,2,0
5214,13071,LILIOPSIDA,3,0
5215,13071,MAGNOLIOPSIDA,4,0
5216,13071,MALACOSTRACA,25,2
5217,13071,MAMMALIA,5,0
5218,13071,REPTILIA,11,0
5219,13073,ACTINOPTERYGII,85,8
5220,13073,AMPHIBIA,41,0
5221,13073,AVES,108,2
5222,13073,BIVALVIA,21,4
5223,13073,CEPHALASPIDOMORPHI,1,0
5224,13073,GASTROPODA,14,0
5225,13073,INSECTA,3,0
5226,13073,LILIOPSIDA,3,0
5227,13073,MAGNOLIOPSIDA,3,0
5228,13073,MALACOSTRACA,29,1
5229,13073,MAMMALIA,5,0
5230,13073,REPTILIA,12,0
5231,13075,ACTINOPTERYGII,52,1
5232,13075,AMPHIBIA,37,2
5233,13075,AVES,113,3
5234,13075,BIVALVIA,8,0
5235,13075,GASTROPODA,10,0
5236,13075,INSECTA,3,0
5237,13075,LILIOPSIDA,3,0
5238,13075,MAGNOLIOPSIDA,4,0
5239,13075,MALACOSTRACA,16,0
5240,13075,MAMMALIA,4,0
5241,13075,REPTILIA,13,0
5242,13077,ACTINOPTERYGII,70,0
5243,13077,AMPHIBIA,30,0
5244,13077,AVES,110,3
5245,13077,BIVALVIA,13,1
5246,13077,CEPHALASPIDOMORPHI,1,0
5247,13077,GASTROPODA,9,0
5248,13077,INSECTA,2,0
5249,13077,LILIOPSIDA,3,0
5250,13077,MAGNOLIOPSIDA,2,0
5251,13077,MALACOSTRACA,29,1
5252,13077,MAMMALIA,5,0
5253,13077,REPTILIA,10,0
5254,13079,ACTINOPTERYGII,80,3
5255,13079,AMPHIBIA,40,1
5256,13079,AVES,107,3
5257,13079,BIVALVIA,17,2
5258,13079,CEPHALASPIDOMORPHI,2,0
5259,13079,GASTROPODA,8,0
5260,13079,INSECTA,2,0
5261,13079,LILIOPSIDA,3,0
5262,13079,MAGNOLIOPSIDA,2,0
5263,13079,MALACOSTRACA,15,1
5264,13079,MAMMALIA,5,0
5265,13079,REPTILIA,10,0
5266,13081,ACTINOPTERYGII,67,2
5267,13081,AMPHIBIA,39,1
5268,13081,AVES,109,3
5269,13081,BIVALVIA,14,1
5270,13081,CEPHALASPIDOMORPHI,1,0
5271,13081,GASTROPODA,10,1
5272,13081,INSECTA,2,0
5273,13081,LILIOPSIDA,3,0
5274,13081,MAGNOLIOPSIDA,3,0
5275,13081,MALACOSTRACA,19,1
5276,13081,MAMMALIA,5,0
5277,13081,REPTILIA,11,0
5278,13083,ACTINOPTERYGII,135,16
5279,13083,AMPHIBIA,30,2
5280,13083,AVES,108,3
5281,13083,BIVALVIA,50,12
5282,13083,CEPHALASPIDOMORPHI,5,0
5283,13083,GASTROPODA,11,0
5284,13083,INSECTA,3,1
5285,13083,LILIOPSIDA,4,0
5286,13083,MAGNOLIOPSIDA,2,0
5287,13083,MALACOSTRACA,50,4
5288,13083,MAMMALIA,5,0
5289,13083,POLYPODIOPSIDA,1,0
5290,13083,REPTILIA,5,0
5291,13085,ACTINOPTERYGII,95,12
5292,13085,AMPHIBIA,30,0
5293,13085,AVES,105,3
5294,13085,BIVALVIA,19,1
5295,13085,CEPHALASPIDOMORPHI,3,0
5296,13085,GASTROPODA,8,0
5297,13085,INSECTA,1,0
5298,13085,LILIOPSIDA,3,0
5299,13085,MAGNOLIOPSIDA,2,0
5300,13085,MALACOSTRACA,41,2
5301,13085,MAMMALIA,5,0
5302,13085,POLYPODIOPSIDA,1,0
5303,13085,REPTILIA,5,0
5304,13087,ACTINOPTERYGII,89,3
5305,13087,AMPHIBIA,46,4
5306,13087,AVES,122,2
5307,13087,BIVALVIA,16,1
5308,13087,CEPHALASPIDOMORPHI,1,0
5309,13087,GASTROPODA,18,0
5310,13087,INSECTA,2,0
5311,13087,LILIOPSIDA,5,0
5312,13087,MAGNOLIOPSIDA,4,0
5313,13087,MALACOSTRACA,34,3
5314,13087,MAMMALIA,5,0
5315,13087,REPTILIA,15,0
5316,13089,ACTINOPTERYGII,65,1
5317,13089,AMPHIBIA,29,0
5318,13089,AVES,105,3
5319,13089,BIVALVIA,12,0
5320,13089,CEPHALASPIDOMORPHI,1,0
5321,13089,GASTROPODA,8,0
5322,13089,INSECTA,2,0
5323,13089,LILIOPSIDA,3,0
5324,13089,MAGNOLIOPSIDA,2,0
5325,13089,MALACOSTRACA,29,1
5326,13089,MAMMALIA,5,0
5327,13089,REPTILIA,9,0
5328,13091,ACTINOPTERYGII,68,7
5329,13091,AMPHIBIA,38,0
5330,13091,AVES,109,3
5331,13091,BIVALVIA,9,1
5332,13091,CEPHALASPIDOMORPHI,1,0
5333,13091,GASTROPODA,11,0
5334,13091,INSECTA,2,0
5335,13091,LILIOPSIDA,3,0
5336,13091,MAGNOLIOPSIDA,4,0
5337,13091,MALACOSTRACA,19,0
5338,13091,MAMMALIA,5,0
5339,13091,REPTILIA,10,0
5340,13093,ACTINOPTERYGII,86,5
5341,13093,AMPHIBIA,42,1
5342,13093,AVES,109,3
5343,13093,BIVALVIA,18,2
5344,13093,CEPHALASPIDOMORPHI,2,0
5345,13093,GASTROPODA,10,0
5346,13093,INSECTA,2,0
5347,13093,LILIOPSIDA,3,0
5348,13093,MAGNOLIOPSIDA,2,0
5349,13093,MALACOSTRACA,21,1
5350,13093,MAMMALIA,5,0
5351,13093,REPTILIA,11,0
5352,13095,ACTINOPTERYGII,61,3
5353,13095,AMPHIBIA,41,4
5354,13095,AVES,112,3
5355,13095,BIVALVIA,13,2
5356,13095,CEPHALASPIDOMORPHI,1,0
5357,13095,GASTROPODA,11,0
5358,13095,INSECTA,2,0
5359,13095,LILIOPSIDA,3,0
5360,13095,MAGNOLIOPSIDA,4,0
5361,13095,MALACOSTRACA,16,1
5362,13095,MAMMALIA,5,0
5363,13095,REPTILIA,13,0
5364,13097,ACTINOPTERYGII,68,0
5365,13097,AMPHIBIA,29,0
5366,13097,AVES,106,3
5367,13097,BIVALVIA,12,1
5368,13097,CEPHALASPIDOMORPHI,1,0
5369,13097,GASTROPODA,8,0
5370,13097,INSECTA,2,0
5371,13097,LILIOPSIDA,3,0
5372,13097,MAGNOLIOPSIDA,2,0
5373,13097,MALACOSTRACA,27,1
5374,13097,MAMMALIA,5,0
5375,13097,REPTILIA,9,0
5376,13099,ACTINOPTERYGII,79,3
5377,13099,AMPHIBIA,45,2
5378,13099,AVES,114,2
5379,13099,BIVALVIA,13,1
5380,13099,CEPHALASPIDOMORPHI,1,0
5381,13099,GASTROPODA,17,0
5382,13099,INSECTA,3,1
5383,13099,LILIOPSIDA,4,0
5384,13099,MAGNOLIOPSIDA,4,0
5385,13099,MALACOSTRACA,26,0
5386,13099,MAMMALIA,5,0
5387,13099,REPTILIA,14,0
5388,13101,ACTINOPTERYGII,62,2
5389,13101,AMPHIBIA,37,2
5390,13101,AVES,116,3
5391,13101,BIVALVIA,10,1
5392,13101,GASTROPODA,14,0
5393,13101,INSECTA,3,0
5394,13101,LILIOPSIDA,4,0
5395,13101,MAGNOLIOPSIDA,4,0
5396,13101,MALACOSTRACA,21,1
5397,13101,MAMMALIA,5,0
5398,13101,REPTILIA,14,0
5399,13103,ACTINOPTERYGII,80,8
5400,13103,AMPHIBIA,47,2
5401,13103,AVES,128,3
5402,13103,BIVALVIA,22,5
5403,13103,CEPHALASPIDOMORPHI,1,0
5404,13103,GASTROPODA,15,0
5405,13103,INSECTA,3,0
5406,13103,LILIOPSIDA,3,0
5407,13103,MAGNOLIOPSIDA,4,0
5408,13103,MALACOSTRACA,29,0
5409,13103,MAMMALIA,4,0
5410,13103,REPTILIA,13,0
5411,13105,ACTINOPTERYGII,53,1
5412,13105,AMPHIBIA,32,0
5413,13105,AVES,104,2
5414,13105,BIVALVIA,15,2
5415,13105,CEPHALASPIDOMORPHI,1,0
5416,13105,GASTROPODA,13,0
5417,13105,INSECTA,1,0
5418,13105,LILIOPSIDA,3,0
5419,13105,MAGNOLIOPSIDA,2,0
5420,13105,MALACOSTRACA,29,1
5421,13105,MAMMALIA,5,0
5422,13105,REPTILIA,7,0
5423,13107,ACTINOPTERYGII,62,5
5424,13107,AMPHIBIA,47,1
5425,13107,AVES,111,3
5426,13107,BIVALVIA,16,2
5427,13107,GASTROPODA,12,0
5428,13107,INSECTA,3,0
5429,13107,LILIOPSIDA,3,0
5430,13107,MAGNOLIOPSIDA,4,0
5431,13107,MALACOSTRACA,25,0
5432,13107,MAMMALIA,5,0
5433,13107,REPTILIA,12,0
5434,13109,ACTINOPTERYGII,58,4
5435,13109,AMPHIBIA,43,2
5436,13109,AVES,115,2
5437,13109,BIVALVIA,9,1
5438,13109,CEPHALASPIDOMORPHI,1,0
5439,13109,GASTROPODA,8,0
5440,13109,INSECTA,3,0
5441,13109,LILIOPSIDA,3,0
5442,13109,MAGNOLIOPSIDA,4,0
5443,13109,MALACOSTRACA,26,0
5444,13109,MAMMALIA,4,0
5445,13109,REPTILIA,12,0
5446,13111,ACTINOPTERYGII,137,18
5447,13111,AMPHIBIA,32,1
5448,13111,AVES,105,3
5449,13111,BIVALVIA,35,6
5450,13111,CEPHALASPIDOMORPHI,5,0
5451,13111,GASTROPODA,11,0
5452,13111,INSECTA,1,0
5453,13111,LECANOROMYCETES,1,1
5454,13111,LILIOPSIDA,3,0
5455,13111,MAGNOLIOPSIDA,2,0
5456,13111,MALACOSTRACA,46,2
5457,13111,MAMMALIA,5,0
5458,13111,POLYPODIOPSIDA,1,0
5459,13111,REPTILIA,3,0
5460,13113,ACTINOPTERYGII,45,0
5461,13113,AMPHIBIA,27,0
5462,13113,AVES,108,3
5463,13113,BIVALVIA,13,1
5464,13113,CEPHALASPIDOMORPHI,1,0
5465,13113,GASTROPODA,8,0
5466,13113,INSECTA,1,0
5467,13113,LILIOPSIDA,3,0
5468,13113,MAGNOLIOPSIDA,2,0
5469,13113,MALACOSTRACA,13,1
5470,13113,MAMMALIA,5,0
5471,13113,REPTILIA,9,0
5472,13115,ACTINOPTERYGII,86,13
5473,13115,AMPHIBIA,35,0
5474,13115,AVES,107,3
5475,13115,BIVALVIA,23,1
5476,13115,CEPHALASPIDOMORPHI,3,0
5477,13115,GASTROPODA,14,0
5478,13115,INSECTA,4,1
5479,13115,LILIOPSIDA,3,0
5480,13115,MAGNOLIOPSIDA,3,0
5481,13115,MALACOSTRACA,33,2
5482,13115,MAMMALIA,5,0
5483,13115,REPTILIA,6,0
5484,13117,ACTINOPTERYGII,85,6
5485,13117,AMPHIBIA,32,0
5486,13117,AVES,106,3
5487,13117,BIVALVIA,20,1
5488,13117,CEPHALASPIDOMORPHI,3,0
5489,13117,GASTROPODA,7,0
5490,13117,INSECTA,2,0
5491,13117,LILIOPSIDA,3,0
5492,13117,MAGNOLIOPSIDA,2,0
